"status","general_grade","developers","grade_url","name","area","price","green_grade","newest_made_time","given_time","detail_address","around_grade","type","traffic_grade"
"在售","3.3","四川科成实业有限公司","https://cd.fang.lianjia.com//loupan/p_xfxymdeqabenr/","雄飞新园名都","高新","9600","3.3","2018.08.11","2020年09月30日","新园大道8号","3.3","商业类","3.3"
"在售","0.3","四川科成实业有限公司","https://cd.fang.lianjia.com//loupan/p_xfxymdaftef/","雄飞新园名都","高新","30000","0.3","2018.07","2018年11月30日","新园大道8号","0.3","底商","0.3"
"在售","0.1","四川科成实业有限公司","https://cd.fang.lianjia.com//loupan/p_xfxygjgcafteh/","雄飞新园紫郡","高新","30000","0.1","2014.01.01","2015年12月31日","新园大道8号","0.1","底商","0.1"
"在售","0.7","成都隆迪房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_xfshgcabqrt/","雄飞生活广场","龙泉驿","7400","0.7","2019.01.25","2021年07月01日","西河镇成洛大道3199号（九峰国际汽车成附近）","0.7","商业类","0.7"
"在售","0.4","四川西部鞋都有限责任公司","https://cd.fang.lianjia.com//loupan/p_xdfszxabbim/","鞋都风尚中心","武侯","20000","0.4","2015.08.29","2017年05月28日","成双大道中段鞋都南二路139号","0.4","商业","0.4"
"在售","0","成都悦航房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_ldxsltbjcjy/","领地溪山蘭台","龙泉驿","19928","0","2018.12.25","2020年12月31日","华信大道998号","0","住宅","0"
"在售","0.6","成都中南锦腾房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_znsxfxybidrd/","中南上熙府熙悦","温江","17000","0.6","2018.11.08","2020年06月","花明路129号","0.5","住宅","0.6"
"在售","0.6","中铁八局集团成都旧城改造建设有限公司 ","https://cd.fang.lianjia.com//loupan/p_ztrjhzxabbhk/","中铁瑞景汇中心","金牛","45000","0.6","2016.07.30","2018年11月30日","二环与蓉北商贸大道交界处（城北客运站中心对面）","0.7","底商","0.6"
"在售","1.5","成都锦城佳业房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_jzyljggbilpt/","佳兆业丽晶公馆","温江","28000","1.5","2017.08.18","2018年06月30日","光华大道同兴东路","1.5","商业","1.5"
"在售","2.1","成都锦城佳业房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_jzyljggabflq/","佳兆业丽晶公馆","温江","28000","2.1","2017.04.01","2018年06月30日","光华大道同兴东路","2.1","底商","2.1"
"在售","3.9","成都市晓初物业有限公司","https://cd.fang.lianjia.com//loupan/p_byxchqxaccig/","博雅新城红墙巷","新都","101","4","2018.06.09","2018年12月","大丰街道丰安路口（金丰高架出口西侧）","4","商业","3.8"
"在售","0.1","成都圣沅房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_cdhhysqbivvx/","成都后花园四期","郫都","11000","0.1","2018.10.11","2020年12月31日","犀浦镇国宁东路1019号","0.1","商业类","0.1"
"在售","null","null","https://cd.fang.lianjia.com//loupan/p_lhxcyzeqabkhl/","西宸原著御景","金牛","23000","null","null","null","null","null","商业类","null"
"在售","1","成都圣沅房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_cdhhysqaaric/","成都后花园四期","郫都","12300","1","2018.04.24","2020年12月31日","国宁东路991号","1","住宅","1"
"在售","1","成都泰业开发有限公司","https://cd.fang.lianjia.com//loupan/p_tyczcdsabdfl/","泰业城中城大厦","青羊","16500","0.9","2015.10.18","2017年10月31日","青龙巷36号","1","写字楼","1"
"在售","0.3","四川川出置业有限责任公司","https://cd.fang.lianjia.com//loupan/p_yhzxhqjabqjz/","炎华置信花千集","金牛","30000","0.3","2019.03.01","2020年12月31日","一环路北二段9号","0.3","商业","0.4"
"在售","1","四川西美投资发展有限公司","https://cd.fang.lianjia.com//loupan/p_mngcabifq/","花样年美年广场","高新","30000","1","2017.06.25","2018年12月31日","天府大道中段1388号","1","商业类","1.1"
"在售","0.2","成都融创辛祥房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_xmddrcjqfyqaftav/","融创玖阙府一期","成华","26000","0.2","2018.06.27","2020年06月20日","熊猫大道融创玖阙府一期","0.2","底商","0.2"
"在售","0"," 成都融创辛祥房地产开发有限公司 ","https://cd.fang.lianjia.com//loupan/p_rcjqfeqbilmu/","融创玖阙府二期","成华","35000","0","2017.02.11","2020年06月20日","石岭路融创玖阙府二期","0","底商","0"
"在售","1.3","成都融创仁源房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_rcxjtyqabsam/","融创香璟台一期","高新","45000","1.3","2018.05.04","2019年12月31日","中和街道观东社区三组、龙灯山社区十一、十二组","1.2","底商","1.3"
"在售","1.3","成都顺宇置业有限公司","https://cd.fang.lianjia.com//loupan/p_rcxjteqabrxm/","融创香璟台二期","高新","45000","1.3","2018.01.06","2019年12月31日","梓州大道与新通大道的交汇处","1.2","底商","1.3"
"在售","null","null","https://cd.fang.lianjia.com//loupan/p_fdmydsbjble/","飞大美誉大厦","青羊","25000","null","null","null","null","null","商业类","null"
"在售","1.8","成都晨川实业有限公司","https://cd.fang.lianjia.com//loupan/p_amnysgyaaptu/","阿玛尼艺术公寓","锦江","350","1.7","2016.12","2019年12月","顺江路335号（望江公园和川大旁）","1.8","住宅","1.9"
"在售","0","成都领跑房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_ldjkltfbiqjg/","领地金科蘭台府","郫都","16250","0","2018.11.30","2020年12月31日","郫都区红光镇国宁西路1555号（红光大道西华大学旁）","0","住宅","0"
"在售","1.7","成都航美房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_bdzygyabbhj/","北大资源公园1898","双流","15000","1.8","2016.11.30","2017年05月01日","金河路与西安路交汇处（凤翔湖旁）","1.7","商业","1.7"
"在售","2.8","成都航美房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_bdzygyabgkz/","北大资源公园1898","双流","36000","2.8","2016.11.30","2017年05月01日","西安路四段89号","2.7","底商","2.7"
"在售","0.1","四川蓝光和骏实业股份有限公司","https://cd.fang.lianjia.com//loupan/p_lgcjsyqbivns/","蓝光COCO金沙一期","青羊","25000","0.1","2012.06","2014年02月","清涟路27号","0.1","商业","0.1"
"在售","0.5","四川蓝光和骏实业股份有限公司","https://cd.fang.lianjia.com//loupan/p_lgcjsyqbivnt/","蓝光COCO金沙一期","青羊","25000","0.5","2012.06.01","2018年06月01日","清涟路27号","0.5","底商","0.5"
"在售","0.1","四川蓝光和骏实业股份有限公司","https://cd.fang.lianjia.com//loupan/p_lgcjseqabdmz/","蓝光coco金沙二期","青羊","27000","0.1","2013.08.30","2015年02月18日","清源三路169号","0.1","底商","0.1"
"在售","1","成都世纪中南房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_znrcjhtdbills/","中南融创玖华台邸","成华","50000","1","2018.08.30","2020年12月30日","建设南路50号","1","底商","0.9"
"在售","1.6","成都渝瑞房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_hyxhjxgcbiles/","华宇旭辉锦绣广场","成华","10000","1.6","2019.03.20","2021年09月30日","牛龙路口, 华宇旭辉锦绣广场","1.7","商业类","1.7"
"在售","1.6","成都渝瑞房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_hyxhjxgcbilqh/","华宇旭辉锦绣广场","成华","19000","1.6","2018.07.29","2020年06月30日","牛龙路口, 华宇旭辉锦绣广场","1.6","底商","1.6"
"在售","3.8","成都宜华置业有限公司","https://cd.fang.lianjia.com//loupan/p_chaygcyqabivi/","成华奥园广场一期","成华","45000","3.7","2017.08.13","2016年12月31日","崔家店路418号, 双电西五路26号","3.9","底商","3.9"
"在售","4","成都宜华置业有限公司","https://cd.fang.lianjia.com//loupan/p_chaygceqabnai/","成华奥园广场二期","成华","45000","3.9","2018.04.21","2020年12月31日","跳蹬河南路18号","4","商业","4"
"在售","3.1","成都宜华置业有限公司","https://cd.fang.lianjia.com//loupan/p_chaygceqabjow/","成华奥园广场二期","成华","45000","3","2017.09","2018年12月31日","跳蹬河南路18号","3","底商","3.2"
"在售","0.1","成都远润朗泽房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_yyljgbyfaftgn/","远洋朗基国宾御府","金牛","15500","0.1","2018.11.21","2021年06月30日","郫都区犀浦镇金樽三街151号（新里派克公馆对面）","0.1","住宅","0.1"
"在售","null","null","https://cd.fang.lianjia.com//loupan/p_jtyjahbiqig/","金太阳江安湖1号","双流","9500","null","null","null","null","null","商业","null"
"在售","null","null","https://cd.fang.lianjia.com//loupan/p_chaygcabxlp/","成华奥园广场三期","成华","13000","null","null","null","null","null","商业类","null"
"在售","null","null","https://cd.fang.lianjia.com//loupan/p_chaygcsqaclao/","成华奥园广场三期","成华","53000","null","null","null","null","null","底商","null"
"在售","0","成都东原海纳置业有限公司","https://cd.fang.lianjia.com//loupan/p_dyysbjfbr/","东原阅墅","温江","12000","0","2019.03.28","2020年09月30日","太极大道66号","0","住宅","0"
"在售","0.1","成都华邑房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_hycjbjhou/","华邑宸居","郫都","18000","0.1","2018.11.01","2019年10月31日","校园路东段188号","0.1","住宅","0.1"
"在售","0","保利（成都）房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_blxhbjkvk/","保利星荟","高新","15600","0","2018.11.24","2021年04月01日","盛源街700号","0","商业类","0"
"在售","0","成都市立成房地产有限责任公司","https://cd.fang.lianjia.com//loupan/p_sxbjnkz/","世玺","新都","13000","0","2019.02.20","2020年07月31日","新繁镇滨江西路北侧","0","商业","0"
"在售","0","成都市立成房地产有限责任公司","https://cd.fang.lianjia.com//loupan/p_sxbjnlc/","世玺","新都","13000","0","2018.09.01","2020年06月30日","新繁镇滨江西路北侧","0","底商","0"
"在售","0.7","成都和盟置地有限公司","https://cd.fang.lianjia.com//loupan/p_dxdaaljn/","大溪地","郫都","11000","0.8","2018.08.18","2014年12月31日","三道堰镇蜀源大道二段2599号（交大立交出城17公里处）","0.7","别墅","0.7"
"在售","0","成都宇亮实业有限公司","https://cd.fang.lianjia.com//loupan/p_ctlbjofj/","春天里","新都","5500","0","2019.01.24","2021年06月30日","食品路68号","0","住宅","0"
"在售","0","成都和泓房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_hhd28aapxp/","和泓东28","成华","12800","0","2019.01.12","2015年10月30日","二仙桥东路46号","0","商业类","0.1"
"在售","0.6","成都市华兴住宅房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_szaaqsa/","蜀镇","双流","12800","0.6","2018.08.27","2019年09月","草金路西100米（永康森林公园旁、江安河畔）","0.6","住宅","0.6"
"在售","2.3","成都英英房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_cdbjjaaufe/","北京街","天府新区","13800","2.4","2018.02.05","2019年12月31日","华阳街道府河路与南湖路交汇处","2.3","商业类","2.3"
"在售","3.6","四川明新地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_mdhaawwc/","明都汇","新都","7800","3.5","2016.06.04","2018年12月31日","斑竹园南华路和竹韵大道交汇处","3.7","商业类","3.8"
"在售","0.7","四川耀坤实业发展有限公司","https://cd.fang.lianjia.com//loupan/p_cl1haaxeg/","成龙1号","龙泉驿","16000","0.7","2016.01.30","待定","阳光大道2号","0.7","别墅","0.8"
"在售","0","凯雅（成都）置业有限公司","https://cd.fang.lianjia.com//loupan/p_zhxybjpmq/","中环晓院","武侯","50000","0","2017.03.18","2018年06月30日","中环路与永顺路交汇处","0","底商","0"
"在售","0","成都世禾置业有限公司","https://cd.fang.lianjia.com//loupan/p_jrtybjove/","今日田园","郫都","10000","0","2010.01.01","2012年08月30日","郫县区友爱镇子云东路98号","0","别墅","0"
"在售","0.6","成都保利天悦房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_bltyaftif/","保利天悦","武侯","25000","0.6","2018.09.30","2021年11月","高攀路36-8号","0.5","商业类","0.5"
"在售","1.3","成都市三和房地产开发有限责任公司","https://cd.fang.lianjia.com//loupan/p_nhsjaabsn/","南湖世纪","天府新区","13000","1.3","2018.09.13","2019年01月31日","南湖北路121号","1.3","住宅","1.3"
"在售","0.3","成都市立成房地产有限责任公司","https://cd.fang.lianjia.com//loupan/p_sxaaxas/","世玺","新都","6900","0.3","2019.02.20","2020年07月31日","新繁镇滨江西路北侧","0.3","住宅","0.3"
"在售","2.3","成都英英房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_cdbjjaaufe/","北京街","天府新区","13800","2.4","2018.02.05","2019年12月31日","华阳街道府河路与南湖路交汇处","2.3","商业类","2.3"
"在售","1.3","都江堰根园房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_qcyabgry/","御青城","都江堰","15000","1.4","2015.08.01","2015年12月31日","大观镇高尔夫大街369号","1.2","别墅","1.2"
"在售","0","成都蓝润耀恒置业有限公司","https://cd.fang.lianjia.com//loupan/p_lrcbinso/","蓝润城","双流","12000","0","2019.02.14","2021年07月30日","银河路三段（双流体育中心旁）","0","住宅","0"
"在售","0","成都东原海纳置业有限公司","https://cd.fang.lianjia.com//loupan/p_dyysbjfbr/","东原阅墅","温江","12000","0","2019.03.28","2020年09月30日","太极大道66号","0","住宅","0"
"在售","0.6","成都保鑫投资有限公司","https://cd.fang.lianjia.com//loupan/p_blthbidpu/","保利天汇","金牛","21000","0.6","2018.09.08","2020年06月30日","万石路旁","0.6","别墅","0.5"
"在售","0","成都华益房地产有限责任公司","https://cd.fang.lianjia.com//loupan/p_hylhbjian/","合谊乐湖","龙泉驿","13500","0","2018.12.31","2020年07月01日","十陵街道蜀王大道南段888号","0","商业类","0"
"在售","null","成都华益房地产有限责任公司","https://cd.fang.lianjia.com//loupan/p_hylhbjtjc/","合谊乐湖","龙泉驿","25000","0","2019.04.01","2020年07月01日","十陵街道蜀王大道南段888号","0","商业","0"
"在售","null","成都华益房地产有限责任公司","https://cd.fang.lianjia.com//loupan/p_hylhbjtjd/","合谊乐湖","龙泉驿","价格待定","0","2018.06.01","2020年07月01日","十陵街道蜀王大道南段888号","0","别墅","0"
"在售","null","成都华益房地产有限责任公司","https://cd.fang.lianjia.com//loupan/p_hylhbjtjb/","合谊乐湖","龙泉驿","价格待定","0","2018.12.31","2020年07月01日","十陵街道蜀王大道南段888号","0","底商","0"
"在售","1.3","成都富博房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_fhggaarvj/","富豪公馆","新都","12100","1.3","2019.03.04","2021年01月01日","兴乐北路600号","1.3","住宅","1.3"
